,Unnamed: 0,ST_NAME,YEAR,AC,CANDIDATE,SEX,AGE,CATEGORY,PARTY,VOTES
317,117225,HARYANA,1967,57 BAWAL,2 R. PARSHAD,M,,,IND,7739.0
318,117226,HARYANA,1967,57 BAWAL,3 H. LAL,M,,,INC,7314.0
319,117227,HARYANA,1967,57 BAWAL,4 M. RAM,M,,,IND,1816.0
320,117228,HARYANA,1967,57 BAWAL,5 S. RAM,M,,,IND,1083.0
321,117229,HARYANA,1967,57 BAWAL,6 M. LAL,M,,,IND,889.0
322,117230,HARYANA,1967,57 BAWAL,7 B. SEN,M,,,BJS,806.0
323,117231,HARYANA,1967,57 BAWAL,8 BADRI,M,,,IND,421.0
324,117232,HARYANA,1967,58 JATUSANA,1 J. SINGH,M,,,IND,18443.0
325,117233,HARYANA,1967,58 JATUSANA,2 N. SINGH,M,,,INC,16742.0
326,117234,HARYANA,1967,58 JATUSANA,3 BANWARI,M,,,IND,1835.0
327,117235,HARYANA,1967,58 JATUSANA,4 S. LAL,M,,,IND,708.0
328,117236,HARYANA,1967,58 JATUSANA,5 S. LAL,M,,,IND,312.0
329,117237,HARYANA,1967,59 ATELI,1 N. SINGH,M,,,INC,17607.0
330,117238,HARYANA,1967,59 ATELI,2 R. JIWAN,M,,,IND,16640.0
331,117239,HARYANA,1967,59 ATELI,3 PARSHADA,M,,,IND,1851.0
332,117240,HARYANA,1967,60 NARNAUL,1 B. LAL,M,,,BJS,10330.0
333,117241,HARYANA,1967,60 NARNAUL,2 R. S. C. MITTAL,M,,,INC,9776.0
334,117242,HARYANA,1967,60 NARNAUL,3 S. MANDAN,M,,,IND,5887.0
335,117243,HARYANA,1967,60 NARNAUL,4 D. PAL,M,,,SSP,5066.0
336,117244,HARYANA,1967,60 NARNAUL,5 C. PARKASH,M,,,IND,458.0
337,117245,HARYANA,1967,60 NARNAUL,6 H. SINGH,M,,,IND,336.0
338,117246,HARYANA,1967,61 MAHENDRAGARH,1 H. SINGH,M,,,IND,9558.0
339,117247,HARYANA,1967,61 MAHENDRAGARH,2 R. SINGH,M,,,IND,8636.0
340,117248,HARYANA,1967,61 MAHENDRAGARH,3 M. SINGH,M,,,INC,8472.0
341,117249,HARYANA,1967,61 MAHENDRAGARH,4 R. GOPAL,M,,,BJS,4229.0
342,117250,HARYANA,1967,61 MAHENDRAGARH,5 H. RAM,M,,,IND,2012.0
343,117251,HARYANA,1967,62 KANINA,1 D. SINGH,M,,,IND,17381.0
344,117252,HARYANA,1967,62 KANINA,2 B. DHAR,M,,,INC,12236.0
345,117253,HARYANA,1967,62 KANINA,3 H. SINGH,M,,,SSP,1014.0
346,117254,HARYANA,1967,62 KANINA,4 ONKAR,M,,,IND,335.0
347,117255,HARYANA,1967,63 BADHRA,1 A. SINGH,M,,,IND,15003.0
348,117256,HARYANA,1967,63 BADHRA,2 CHANDRAWATI,F,,,INC,9635.0
349,117257,HARYANA,1967,63 BADHRA,3 A. SINGH,M,,,IND,5068.0
350,117258,HARYANA,1967,63 BADHRA,4 D. SINGH,M,,,CPM,4539.0
351,117259,HARYANA,1967,63 BADHRA,5 D. RAM,M,,,RPI,3132.0
352,117260,HARYANA,1967,63 BADHRA,6 B. RAM,M,,,IND,2844.0
353,117261,HARYANA,1967,63 BADHRA,7 HARPHUL,M,,,IND,190.0
354,117262,HARYANA,1967,64 DADRI,1 G. RAI,M,,,INC,13782.0
355,117263,HARYANA,1967,64 DADRI,2 H. SINGH,M,,,SSP,12400.0
356,117264,HARYANA,1967,64 DADRI,3 L. RAM,M,,,IND,4715.0
357,117265,HARYANA,1967,64 DADRI,4 PARBHU,M,,,BJS,2491.0
358,117266,HARYANA,1967,64 DADRI,5 J. RAI,M,,,RPI,700.0
359,117267,HARYANA,1967,64 DADRI,6 T. RAM,M,,,IND,531.0
360,117268,HARYANA,1967,64 DADRI,7 S. RAM,M,,,IND,524.0
361,117269,HARYANA,1967,64 DADRI,8 M. DIN,M,,,IND,471.0
362,117270,HARYANA,1967,65 LOHARU,1 H. NAND,M,,,INC,16240.0
363,117271,HARYANA,1967,65 LOHARU,2 T. RAM,M,,,SSP,13111.0
364,117272,HARYANA,1967,65 LOHARU,2 T. RAM,M,,,SSP,13111.0
365,117273,HARYANA,1967,65 LOHARU,3 C. BHAN,M,,,IND,2646.0
366,117274,HARYANA,1967,65 LOHARU,4 JUGLAL,M,,,IND,2269.0
367,117275,HARYANA,1967,65 LOHARU,5 KANHIYA,M,,,IND,1197.0
368,117276,HARYANA,1967,66 TOSHAM,1 B. LAL,M,,,INC,11511.0
369,117277,HARYANA,1967,66 TOSHAM,2 M. R. D. RAM,M,,,SSP,6142.0
370,117278,HARYANA,1967,66 TOSHAM,3 J. SINGH,M,,,IND,5758.0
371,117279,HARYANA,1967,66 TOSHAM,4 S. KUMAR,M,,,IND,3732.0
372,117280,HARYANA,1967,66 TOSHAM,5 SULTAN,M,,,IND,2766.0
373,117281,HARYANA,1967,66 TOSHAM,6 S. RAM,M,,,IND,1743.0
374,117282,HARYANA,1967,66 TOSHAM,7 A. RAM,M,,,IND,1160.0
375,117283,HARYANA,1967,66 TOSHAM,8 H. NARAIN,M,,,IND,402.0
376,117284,HARYANA,1967,66 TOSHAM,9 D. DUTT,M,,,IND,210.0
377,117285,HARYANA,1967,66 TOSHAM,10 PARBHATI,M,,,IND,208.0
378,117286,HARYANA,1967,66 TOSHAM,11 G. RAM,M,,,IND,129.0
379,117287,HARYANA,1967,66 TOSHAM,12 M. RAM,M,,,IND,114.0
380,117288,HARYANA,1967,67 BHIWANI,1 B. DEV,M,,,BJS,17591.0
381,117289,HARYANA,1967,67 BHIWANI,2 S. RAM,M,,,INC,13423.0
382,117290,HARYANA,1967,67 BHIWANI,3 M. SINGH,M,,,CPI,2147.0
383,117291,HARYANA,1967,67 BHIWANI,4 P. NAND,M,,,SSP,1041.0
384,117292,HARYANA,1967,67 BHIWANI,5 S. SINGH,M,,,RPI,476.0
385,117293,HARYANA,1967,67 BHIWANI,6 B. RAM,M,,,IND,324.0
386,117294,HARYANA,1967,67 BHIWANI,7 P. SINGH,M,,,IND,280.0
387,117295,HARYANA,1967,67 BHIWANI,8 H. SINGH,M,,,IND,47.0
388,117296,HARYANA,1967,67 BHIWANI,9 G. R. A. GOLIWALA,M,,,IND,35.0
389,117297,HARYANA,1967,68 MUNDHAL KHURD,1 J. SINGH,M,,,IND,11163.0
390,117298,HARYANA,1967,68 MUNDHAL KHURD,2 S. SINGH,M,,,INC,9985.0
391,117299,HARYANA,1967,68 MUNDHAL KHURD,3 D. SINGH,M,,,IND,5013.0
392,117300,HARYANA,1967,68 MUNDHAL KHURD,4 R. SINGH,M,,,SSP,3048.0
393,117301,HARYANA,1967,68 MUNDHAL KHURD,5 S. RAM,M,,,IND,2794.0
394,117302,HARYANA,1967,68 MUNDHAL KHURD,6 K. SINGH,M,,,IND,1118.0
395,117303,HARYANA,1967,68 MUNDHAL KHURD,7 S. SINGH,M,,,IND,639.0
396,117304,HARYANA,1967,68 MUNDHAL KHURD,8 B. LAL,M,,,IND,526.0
397,117305,HARYANA,1967,68 MUNDHAL KHURD,9 D. CHAND,M,,,IND,427.0
398,117306,HARYANA,1967,68 MUNDHAL KHURD,10 H. SINGH,M,,,IND,172.0
399,117307,HARYANA,1967,69 NARNAUND,1 R. DATT,M,,,INC,13417.0
400,117308,HARYANA,1967,69 NARNAUND,2 J. SINGH,M,,,IND,10391.0
401,117309,HARYANA,1967,69 NARNAUND,3 V. SINGH,M,,,BJS,5952.0
402,117310,HARYANA,1967,69 NARNAUND,4 B. NAND,M,,,SSP,4581.0
403,117311,HARYANA,1967,69 NARNAUND,5 L. SINGH,M,,,IND,1402.0
404,117312,HARYANA,1967,69 NARNAUND,5 H. SINGH,M,,,IND,1402.0
405,117313,HARYANA,1967,69 NARNAUND,7 B. SINGH,M,,,CPM,746.0
406,117314,HARYANA,1967,69 NARNAUND,8 R. SINGH,M,,,IND,411.0
407,117315,HARYANA,1967,70 HANSI,1 H. SINGH,M,,,INC,16435.0
408,117316,HARYANA,1967,70 HANSI,2 K. SINGH,M,,,IND,6771.0
409,117317,HARYANA,1967,70 HANSI,3 A. CHAND,M,,,SSP,5179.0
410,117318,HARYANA,1967,70 HANSI,4 B. RAM,M,,,IND,4601.0
411,117319,HARYANA,1967,70 HANSI,5 R. MAL,M,,,BJS,4587.0
412,117320,HARYANA,1967,70 HANSI,6 T. RAM,M,,,IND,445.0
413,117321,HARYANA,1967,71 BAWANI KHERA,1 J. NATH,M,,,INC,17179.0
414,117322,HARYANA,1967,71 BAWANI KHERA,2 F. SINGH,M,,,IND,6866.0
415,117323,HARYANA,1967,71 BAWANI KHERA,3 CHARANJI,M,,,SSP,3495.0
416,117324,HARYANA,1967,71 BAWANI KHERA,4 A. NAND,M,,,BJS,2851.0
417,117325,HARYANA,1967,71 BAWANI KHERA,5 CHANDGI,M,,,IND,719.0
418,117326,HARYANA,1967,71 BAWANI KHERA,6 K. RAM,M,,,RPI,503.0
419,117327,HARYANA,1967,71 BAWANI KHERA,7 M. RAM,M,,,CPM,230.0
420,117328,HARYANA,1967,71 BAWANI KHERA,8 R. LAL,M,,,IND,136.0
421,117329,HARYANA,1967,72 ADAMPUR,1 H. SINGH,M,,,INC,16955.0
422,117330,HARYANA,1967,72 ADAMPUR,2 R. SINGH,M,,,IND,16704.0
423,117331,HARYANA,1967,72 ADAMPUR,3 N. RAM,M,,,SSP,2172.0
424,117332,HARYANA,1967,72 ADAMPUR,4 S.BHAN,M,,,SWA,2040.0
425,117333,HARYANA,1967,72 ADAMPUR,5 P. SINGH,M,,,IND,529.0
426,117334,HARYANA,1967,72 ADAMPUR,6 SHANKAR,M,,,IND,238.0
427,117335,HARYANA,1967,72 ADAMPUR,7 MANI RAM,M,,,IND,221.0
428,117336,HARYANA,1967,72 ADAMPUR,8 I. SAIN,M,,,IND,200.0
429,117337,HARYANA,1967,73 HISAR,1 S. LATA,M,,,INC,11285.0
430,117338,HARYANA,1967,73 HISAR,2 B. RAI,M,,,IND,11061.0
431,117339,HARYANA,1967,73 HISAR,3 M. RAM,M,,,SSP,5446.0
432,117340,HARYANA,1967,73 HISAR,4 R. KUMAR,M,,,BJS,5335.0
433,117341,HARYANA,1967,73 HISAR,5 R. SINGH,M,,,IND,1680.0
434,117342,HARYANA,1967,73 HISAR,6 P. SINGH,M,,,IND,602.0
435,117343,HARYANA,1967,73 HISAR,7 R. KISHAN,M,,,IND,247.0
436,117344,HARYANA,1967,73 HISAR,8 F. CHAND,M,,,IND,111.0
437,117345,HARYANA,1967,74 BARWALA,1 P. SINGH,M,,,INC,19936.0
438,117346,HARYANA,1967,74 BARWALA,2 A. SINGH,M,,,SSP,13423.0
439,117347,HARYANA,1967,74 BARWALA,3 S. DASS,M,,,IND,2690.0
440,117348,HARYANA,1967,74 BARWALA,4 K. SINGH,M,,,IND,723.0
441,117349,HARYANA,1967,74 BARWALA,5 S. RAM,M,,,IND,321.0
442,117350,HARYANA,1967,75 TOHANA,1 H. SINGH,M,,,INC,19196.0
443,117351,HARYANA,1967,75 TOHANA,2 S. SINGH,M,,,SSP,13534.0
444,117352,HARYANA,1967,75 TOHANA,3 M. SINGH,M,,,IND,2602.0
445,117353,HARYANA,1967,75 TOHANA,4 J. RAM,M,,,IND,1653.0
446,117354,HARYANA,1967,76 FATEHABAD,1 G. RAI,M,,,INC,22830.0
447,117355,HARYANA,1967,76 FATEHABAD,2 M. RAM,M,,,IND,9660.0
448,117356,HARYANA,1967,76 FATEHABAD,3 B. SINGH,M,,,IND,8422.0
449,117357,HARYANA,1967,76 FATEHABAD,4 K. RAM,M,,,BJS,1253.0
450,117358,HARYANA,1967,76 FATEHABAD,5 N. DASS,M,,,CPI,1069.0
451,117359,HARYANA,1967,76 FATEHABAD,6 MANOHAR,M,,,RPI,362.0
452,117360,HARYANA,1967,76 FATEHABAD,7 K. RAM,M,,,IND,234.0
453,117361,HARYANA,1967,77 BADOPAL,1 M. RAM,M,,,INC,27034.0
454,117362,HARYANA,1967,77 BADOPAL,2 C. LAL,M,,,IND,9289.0
455,117363,HARYANA,1967,77 BADOPAL,3 S. BAKHSH,M,,,RPI,3346.0
456,117364,HARYANA,1967,77 BADOPAL,4 R. SWARUP,M,,,PSP,854.0
457,117365,HARYANA,1967,77 BADOPAL,5 S. KARAN,M,,,IND,461.0
458,117366,HARYANA,1967,78 SIRSA,1 L. DASS,M,,,BJS,18805.0
459,117367,HARYANA,1967,78 SIRSA,2 S. RAM,M,,,INC,13738.0
460,117368,HARYANA,1967,78 SIRSA,3 S. LAL,M,,,SSP,2539.0
461,117369,HARYANA,1967,78 SIRSA,4 M. PARTAP,M,,,IND,1612.0
462,117370,HARYANA,1967,79 RORI,1 P. S. DASS,M,,,INC,18432.0
463,117371,HARYANA,1967,79 RORI,2 D. SINGH,M,,,IND,15260.0
464,117372,HARYANA,1967,79 RORI,3 K. RAM,M,,,IND,8669.0
465,117373,HARYANA,1967,80 DABWALI,1 K. RAM,M,,,INC,15221.0
466,117374,HARYANA,1967,80 DABWALI,2 P. CHANDER,M,,,IND,14351.0
467,117375,HARYANA,1967,80 DABWALI,3 M. RAM,M,,,PSP,1502.0
468,117376,HARYANA,1967,80 DABWALI,4 D. SINGH,M,,,IND,1243.0
469,117377,HARYANA,1967,80 DABWALI,5 BEGAN,F,,,IND,483.0
470,117378,HARYANA,1967,81 ELLENABAD,1 P. SINGH,M,,,INC,20208.0
471,117379,HARYANA,1967,81 ELLENABAD,2 L. CHAND,M,,,IND,17561.0
472,117380,HARYANA,1967,81 ELLENABAD,3 M. RAM,M,,,BJS,748.0
473,117381,HARYANA,1967,81 ELLENABAD,4 B. LAL,M,,,IND,668.0
474,117382,HARYANA,1967,81 ELLENABAD,5 P. SINGH,M,,,IND,301.0
475,117383,HARYANA,1968,1 KALKA,1 KISHORI LAL,M,,,INC,22880.0
476,117384,HARYANA,1968,1 KALKA,2 LACHHMAN SINGH,M,,,IND,13552.0
477,117385,HARYANA,1968,1 KALKA,3 KRISHNA RAM,M,,,VHP,1522.0
478,117386,HARYANA,1968,1 KALKA,4 VED PARKASH,M,,,RPI,806.0
479,117387,HARYANA,1968,1 KALKA,5 JHANDOO RAM,M,,,IND,297.0
480,117388,HARYANA,1968,1 KALKA,6 SHAKTI PARSHAD,M,,,IND,164.0
481,117389,HARYANA,1968,2 NARAINGARH,1 LAL SINGH,M,,,INC,14745.0
482,117390,HARYANA,1968,2 NARAINGARH,2 JAGAT NARAIN,M,,,BKD,3585.0
483,117391,HARYANA,1968,2 NARAINGARH,3 RAGHU NATH SAROOP,M,,,BJS,2596.0
484,117392,HARYANA,1968,2 NARAINGARH,4 SHIV RAJ SINGH,M,,,VHP,1108.0
485,117393,HARYANA,1968,2 NARAINGARH,5 SAWAN RAM,M,,,IND,491.0
486,117394,HARYANA,1968,3 CHHACHHRAULI,1 PARBHU,M,,,INC,13696.0
487,117395,HARYANA,1968,3 CHHACHHRAULI,2 PHOOL CHAND,M,,,VHP,9340.0
488,117396,HARYANA,1968,4 JAGADHRI,1 RAMESHWAR DASS,M,,,INC,13534.0
489,117397,HARYANA,1968,4 JAGADHRI,2 BRIJMOHAN LAL,M,,,BJS,9432.0
490,117398,HARYANA,1968,4 JAGADHRI,3 OM PRAKASH,M,,,IND,4692.0
491,117399,HARYANA,1968,4 JAGADHRI,4 MANSA RAM,M,,,RPI,794.0
492,117400,HARYANA,1968,4 JAGADHRI,5 KANWAR BHAN,M,,,PSP,367.0
493,117401,HARYANA,1968,4 JAGADHRI,6 MADAN MOHAN,M,,,IND,184.0
494,117402,HARYANA,1968,4 JAGADHRI,7 AJMER SINGH,M,,,IND,130.0
495,117403,HARYANA,1968,4 JAGADHRI,8 RAHUN LAL,M,,,IND,78.0
496,117404,HARYANA,1968,4 JAGADHRI,9 SHAME SINGH,M,,,IND,63.0
497,117405,HARYANA,1968,5 YAMUNANAGAR,1 MALIK CHAND,M,,,BJS,10243.0
498,117406,HARYANA,1968,5 YAMUNANAGAR,2 BHUPINDER SINGH,M,,,IND,7765.0
499,117407,HARYANA,1968,5 YAMUNANAGAR,3 SHANND DEVI,F,,,INC,7281.0
500,117408,HARYANA,1968,5 YAMUNANAGAR,4 BHAKHERU SINGH,M,,,IND,3984.0
501,117409,HARYANA,1968,5 YAMUNANAGAR,5 JISHAN LAL,M,,,VHP,3971.0
502,117410,HARYANA,1968,5 YAMUNANAGAR,6 PUNA,M,,,IND,521.0
503,117411,HARYANA,1968,5 YAMUNANAGAR,7 DHARAM PAUL,M,,,SWA,486.0
504,117412,HARYANA,1968,5 YAMUNANAGAR,8 NATHA RAM,M,,,RPI,470.0
505,117413,HARYANA,1968,5 YAMUNANAGAR,9 TAKKI MOHAMAD,M,,,IND,256.0
506,117414,HARYANA,1968,6 MULANA,1 RAM PARKASH,M,,,INC,16830.0
507,117415,HARYANA,1968,6 MULANA,2 RAM PARSHAD,M,,,RPI,10179.0
508,117416,HARYANA,1968,6 MULANA,3 ATMA RAM,M,,,BJS,589.0
509,117417,HARYANA,1968,7 NAGGAL,1 ABDUL GAFFAR KHAN,M,,,INC,8654.0
510,117418,HARYANA,1968,7 NAGGAL,2 MOHINDER SINGH,M,,,IND,6283.0
511,117419,HARYANA,1968,7 NAGGAL,3 AJMER SINGH,M,,,SWA,3102.0
512,117420,HARYANA,1968,7 NAGGAL,4 KARTAR SINGH,M,,,VHP,2909.0
513,117421,HARYANA,1968,7 NAGGAL,5 FAQIR CHAND,M,,,IND,673.0
514,117422,HARYANA,1968,7 NAGGAL,6 INDER PERSHAD,M,,,IND,408.0
515,117423,HARYANA,1968,7 NAGGAL,7 RAM CHANDER,M,,,IND,363.0
516,117424,HARYANA,1968,7 NAGGAL,8 TARA CHAND,M,,,BKD,241.0
517,117425,HARYANA,1968,7 NAGGAL,9 PURAN SINGH,M,,,BJS,200.0
518,117426,HARYANA,1968,7 NAGGAL,10 RALLA RAM,M,,,IND,46.0
519,117427,HARYANA,1968,8 AMBALA CANTONMENT,1 BHAGWAN DASS,M,,,BJS,13009.0
520,117428,HARYANA,1968,8 AMBALA CANTONMENT,2 DEV RAJ ANAND,M,,,INC,11606.0
521,117429,HARYANA,1968,8 AMBALA CANTONMENT,3 KARAM VIR SINGH,M,,,IND,258.0
522,117430,HARYANA,1968,8 AMBALA CANTONMENT,4 AVTAR SINGH,M,,,IND,227.0
523,117431,HARYANA,1968,8 AMBALA CANTONMENT,5 SHAM LAL,M,,,IND,103.0
524,117432,HARYANA,1968,9 AMBALA,1 LEKHWATI JAIN,F,,,INC,14552.0
525,117433,HARYANA,1968,9 AMBALA,2 FAQUIR CHAND,M,,,BJS,9482.0
526,117434,HARYANA,1968,9 AMBALA,3 RAGHUBIR SARAN,M,,,BKD,1546.0
527,117435,HARYANA,1968,9 AMBALA,4 ROSHAN LAL,M,,,IND,233.0
528,117436,HARYANA,1968,9 AMBALA,5 GIAN CHAND,M,,,RPI,176.0
529,117437,HARYANA,1968,9 AMBALA,6 SARDARA SINGH MITHA,M,,,IND,66.0
530,117438,HARYANA,1968,9 AMBALA,7 MANGAL SINGH MARWAH,M,,,IND,65.0
531,117439,HARYANA,1968,9 AMBALA,8 DARSHAN SINGH,M,,,IND,62.0
532,117440,HARYANA,1968,10 SHAHABAD,1 JAGDISH CHANDER,M,,,INC,10215.0
533,117441,HARYANA,1968,10 SHAHABAD,2 JAGJIT SINGH,M,,,VHP,8583.0
534,117442,HARYANA,1968,10 SHAHABAD,3 JAI DAYAL,M,,,BJS,7733.0
535,117443,HARYANA,1968,11 THANESAR,1 OM PARKASH,M,,,INC,14473.0
536,117444,HARYANA,1968,11 THANESAR,2 RAM SARAN DASS,M,,,BJS,14089.0
537,117445,HARYANA,1968,11 THANESAR,3 KRISHAN CHAND,M,,,RPI,1558.0
538,117446,HARYANA,1968,12 BABAIN,1 CHAND RAM,M,,,IND,13535.0
539,117447,HARYANA,1968,12 BABAIN,2 TEKA,M,,,INC,9242.0
540,117448,HARYANA,1968,12 BABAIN,3 RATIA RAM,M,,,IND,1511.0
541,117449,HARYANA,1968,12 BABAIN,4 RIKHA RAM,M,,,VHP,1067.0
542,117450,HARYANA,1968,12 BABAIN,5 VERINDRA KUMAR,M,,,IND,464.0
543,117451,HARYANA,1968,12 BABAIN,6 BISAKHI RAM,M,,,IND,411.0
544,117452,HARYANA,1968,12 BABAIN,6 BISAKHI RAM,M,,,IND,411.0
545,117453,HARYANA,1968,12 BABAIN,7 PURAN,M,,,IND,261.0
546,117454,HARYANA,1968,13 NILOKHERI,1 CHANDA SINGH,M,,,IND,15155.0
547,117455,HARYANA,1968,13 NILOKHERI,2 RAM SARUP GIRI,M,,,INC,8617.0
548,117456,HARYANA,1968,13 NILOKHERI,3 SHIV RAM,M,,,BJS,6572.0
549,117457,HARYANA,1968,14 INDRI,1 PRASANNI DEVI,F,,,INC,10846.0
550,117458,HARYANA,1968,14 INDRI,2 DES RAJ,M,,,IND,8060.0
551,117459,HARYANA,1968,14 INDRI,3 MOOL CHAND,M,,,VHP,5413.0
552,117460,HARYANA,1968,14 INDRI,4 VED PAL,M,,,BJS,4472.0
553,117461,HARYANA,1968,14 INDRI,5 AJIT KUMAR SINGH,M,,,SWA,2054.0
554,117462,HARYANA,1968,15 KARNAL,1 SHANTI PRASAD,M,,,IND,10648.0
555,117463,HARYANA,1968,15 KARNAL,2 RAM LAL,M,,,BJS,8285.0
556,117464,HARYANA,1968,15 KARNAL,3 ROSHAN LAL,M,,,INC,7127.0
557,117465,HARYANA,1968,15 KARNAL,4 RAM PIARA,M,,,BKD,6162.0
558,117466,HARYANA,1968,16 JUNDLA,1 BANWARI RAM,M,,,RPI,14253.0
559,117467,HARYANA,1968,16 JUNDLA,2 RAM KISHAN,M,,,INC,10642.0
560,117468,HARYANA,1968,16 JUNDLA,3 FAQIR CHAND,M,,,IND,661.0
561,117469,HARYANA,1968,16 JUNDLA,4 RAJA RAM,M,,,IND,483.0
562,117470,HARYANA,1968,17 GHARAUNDA,1 RANDHIR SINGH,M,,,BJS,7766.0
563,117471,HARYANA,1968,17 GHARAUNDA,2 RULYA RAM,M,,,SWA,7754.0
564,117472,HARYANA,1968,17 GHARAUNDA,3 RAJENDRA PAL,M,,,INC,7653.0
565,117473,HARYANA,1968,17 GHARAUNDA,4 SUBA SINGH,M,,,CPM,3632.0
566,117474,HARYANA,1968,17 GHARAUNDA,5 MULTAN SINGH,M,,,VHP,2594.0
567,117475,HARYANA,1968,17 GHARAUNDA,6 ASA,M,,,IND,1226.0
568,117476,HARYANA,1968,17 GHARAUNDA,7 DALIP SINGH,M,,,IND,1082.0
569,117477,HARYANA,1968,17 GHARAUNDA,8 KANHYA,M,,,IND,513.0
570,117478,HARYANA,1968,17 GHARAUNDA,9 BABU RAM,M,,,IND,409.0
571,117479,HARYANA,1968,18 SAMBHALKA,1 KARTAR SINGH,M,,,INC,17486.0
572,117480,HARYANA,1968,18 SAMBHALKA,2 DHRAM VIR,M,,,BJS,9046.0
573,117481,HARYANA,1968,18 SAMBHALKA,3 KULDIP SINGH,M,,,IND,1395.0
574,117482,HARYANA,1968,18 SAMBHALKA,4 PARMA NAND,M,,,BKD,782.0
575,117483,HARYANA,1968,18 SAMBHALKA,5 BHARAT SINGH,M,,,IND,574.0
576,117484,HARYANA,1968,18 SAMBHALKA,6 SUNDER,M,,,IND,480.0
577,117485,HARYANA,1968,19 PANIPAT,1 FATEH CHAND,M,,,BJS,16957.0
578,117486,HARYANA,1968,19 PANIPAT,2 CHAMAN LAL,M,,,INC,13386.0
579,117487,HARYANA,1968,19 PANIPAT,3 BALBIR SINGH,M,,,BKD,5729.0
580,117488,HARYANA,1968,19 PANIPAT,4 TEK CHAND,M,,,IND,567.0
581,117489,HARYANA,1968,19 PANIPAT,5 KAPUR CHAND,M,,,IND,247.0
582,117490,HARYANA,1968,20 NAULTHA,1 JAI SINGH,M,,,INC,16130.0
583,117491,HARYANA,1968,20 NAULTHA,2 INDER SINGH,M,,,VHP,13264.0
584,117492,HARYANA,1968,20 NAULTHA,3 AMAR SINGH,M,,,IND,275.0
585,117493,HARYANA,1968,20 NAULTHA,4 BHAGWAN DASS,M,,,IND,220.0
586,117494,HARYANA,1968,21 RAJAUND,1 RAN SINGH,M,,,INC,11588.0
587,117495,HARYANA,1968,21 RAJAUND,2 JOGI RAM,M,,,VHP,6534.0
588,117496,HARYANA,1968,21 RAJAUND,3 KHAZAN SINGH,M,,,SWA,2461.0
589,117497,HARYANA,1968,21 RAJAUND,4 PHOOL CHAND,M,,,RPI,1677.0
590,117498,HARYANA,1968,22 PUNDRI,1 ISHWAR SINGH,M,,,IND,14211.0
591,117499,HARYANA,1968,22 PUNDRI,2 TARA SINGH,M,,,INC,13773.0
592,117500,HARYANA,1968,22 PUNDRI,3 KASTURI LAL,M,,,BKD,2691.0
593,117501,HARYANA,1968,22 PUNDRI,4 RAM SINGH,M,,,SWA,370.0
594,117502,HARYANA,1968,22 PUNDRI,5 BAL KRISHAN,M,,,IND,233.0
595,117503,HARYANA,1968,23 SHERHADA,1 SURJIT SINGH,M,,,INC,21074.0
596,117504,HARYANA,1968,23 SHERHADA,2 JAGJIT SINGH ALIAS POHLU,M,,,SWA,11929.0
597,117505,HARYANA,1968,23 SHERHADA,3 MALKHAN SINGH,M,,,VHP,1576.0
598,117506,HARYANA,1968,23 SHERHADA,4 THANDIA,M,,,IND,1172.0
599,117507,HARYANA,1968,23 SHERHADA,5 MIHAN SINGH,M,,,IND,413.0
600,117508,HARYANA,1968,23 SHERHADA,6 BHALLI RAM,M,,,IND,339.0
601,117509,HARYANA,1968,23 SHERHADA,7 AJMER SINGH,M,,,IND,225.0
602,117510,HARYANA,1968,23 SHERHADA,8 ARJUN DASS,M,,,IND,150.0
603,117511,HARYANA,1968,24 KAITHAL,1 OM PRABHA,F,,,INC,21273.0
604,117512,HARYANA,1968,24 KAITHAL,2 GIAN CHAND,M,,,BJS,18950.0
605,117513,HARYANA,1968,24 KAITHAL,3 LILA SINGH,M,,,RPI,1189.0
606,117514,HARYANA,1968,24 KAITHAL,4 LAL CHAND,M,,,IND,791.0
607,117515,HARYANA,1968,25 PEHOWA,1 PIARA SINGH,M,,,INC,11798.0
608,117516,HARYANA,1968,25 PEHOWA,2 RAM DIA,M,,,BJS,7627.0
609,117517,HARYANA,1968,25 PEHOWA,3 AMAR NATH,M,,,SWA,7181.0
610,117518,HARYANA,1968,25 PEHOWA,4 RAGHBIR SINGH,M,,,CPI,3406.0
611,117519,HARYANA,1968,25 PEHOWA,5 YASH PAUL,M,,,IND,486.0
612,117520,HARYANA,1968,26 KALAYAT,1 BHAGTU,M,,,INC,9117.0
613,117521,HARYANA,1968,26 KALAYAT,2 ANANT RAM,M,,,SWA,4998.0
614,117522,HARYANA,1968,26 KALAYAT,3 FAQIR CHAND,M,,,SSP,482.0
615,117523,HARYANA,1968,26 KALAYAT,4 SHIRIA,M,,,IND,282.0
616,117524,HARYANA,1968,27 NARWANA,1 NEKI RAM,M,,,INC,17833.0
617,117525,HARYANA,1968,27 NARWANA,2 SHAMSHER SINGH,M,,,SWA,11685.0
618,117526,HARYANA,1968,27 NARWANA,3 SEWA SINGH,M,,,SSP,4293.0
619,117527,HARYANA,1968,27 NARWANA,4 NARAYAN DATT,M,,,IND,640.0
620,117528,HARYANA,1968,27 NARWANA,5 SHARDA KUMARI,F,,,IND,259.0
621,117529,HARYANA,1968,27 NARWANA,6 NANNU MAL,M,,,IND,202.0
622,117530,HARYANA,1968,27 NARWANA,7 NATHU RAM,M,,,IND,110.0
623,117531,HARYANA,1968,28 JIND,1 DAYA KRISHAN,M,,,INC,17733.0
